Pressure,Flow_Rate,Temperature,Vibration,RPM,Operational_Hours,Zone,Block,Pipe,Location_Code,Latitude,Longitude,Leakage_Flag
60.5,53.93,102.86,2.1003,2019.05,6906,Zone_4,Block_5,Pipe_5,Zone_4_Block_5_Pipe_5,25.136776,55.237791,0
59.65,82.77,93.48,3.1101,2095.44,5020,Zone_1,Block_1,Pipe_4,Zone_1_Block_1_Pipe_4,25.208475,55.274283,0
64.45,94.53,102.46,2.1758,1873.12,5694,Zone_2,Block_1,Pipe_4,Zone_2_Block_1_Pipe_4,25.276383,55.28679,0
46.73,53.68,101.73,3.105,1895.3,9539,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.102797,55.161153,0
56.31,104.71,102.98,2.5457,2181.57,2802,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,25.13818,55.229182,0
62.86,70.14,100.89,3.1033,2102.55,7711,Zone_4,Block_2,Pipe_5,Zone_4_Block_2_Pipe_5,25.156551,55.232167,0
61.0,71.71,95.64,2.5048,1948.55,6374,Zone_5,Block_3,Pipe_1,Zone_5_Block_3_Pipe_1,25.197358,55.283945,0
45.16,67.55,102.06,3.2188,2254.22,5477,Zone_2,Block_4,Pipe_5,Zone_2_Block_4_Pipe_5,25.27856,55.295332,0
73.74,76.36,104.98,3.3459,2731.8,5902,Zone_4,Block_1,Pipe_2,Zone_4_Block_1_Pipe_2,25.150943,55.221333,0
48.04,77.88,105.16,3.7161,2301.09,7188,Zone_3,Block_5,Pipe_4,Zone_3_Block_5_Pipe_4,25.09169,55.159298,0
55.86,77.41,91.94,3.3457,1929.92,8019,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.278728,55.294434,0
73.21,63.19,106.68,3.4232,2073.68,5844,Zone_4,Block_3,Pipe_3,Zone_4_Block_3_Pipe_3,25.15307,55.228147,0
55.48,62.21,90.63,2.7142,1407.87,9764,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.203548,55.263564,0
60.85,54.68,102.24,2.3994,1694.99,8035,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.282036,55.302259,0
63.19,107.18,93.86,2.9372,1708.53,9394,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.095457,55.157514,0
65.04,100.5,88.75,2.8134,2187.44,1705,Zone_2,Block_4,Pipe_5,Zone_2_Block_4_Pipe_5,25.272056,55.300591,0
57.48,62.94,109.01,2.1606,1783.89,6023,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.149617,55.239442,0
45.44,88.8,108.17,3.3415,1886.32,2486,Zone_4,Block_1,Pipe_1,Zone_4_Block_1_Pipe_1,25.157163,55.237481,0
46.24,87.4,98.5,2.4637,1846.26,9048,Zone_2,Block_5,Pipe_4,Zone_2_Block_5_Pipe_4,25.282591,55.291343,0
57.77,49.69,104.69,2.3996,1914.31,7700,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.277653,55.297927,0
47.56,94.76,104.98,3.715,1678.63,1160,Zone_3,Block_1,Pipe_2,Zone_3_Block_1_Pipe_2,25.087099,55.168224,1
52.38,51.12,99.73,2.7545,1252.01,1409,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.276096,55.300819,0
54.02,92.95,98.34,2.833,2079.29,6110,Zone_3,Block_2,Pipe_4,Zone_3_Block_2_Pipe_4,25.091796,55.165932,0
73.73,66.03,93.03,3.202,2095.32,2068,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.268599,55.300194,0
48.98,58.76,102.67,2.6259,2338.86,5469,Zone_4,Block_5,Pipe_3,Zone_4_Block_5_Pipe_3,25.143759,55.229115,0
70.16,73.45,104.62,2.6363,2164.57,6567,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.199089,55.274563,0
44.78,95.89,102.6,3.2313,1697.85,2377,Zone_2,Block_5,Pipe_2,Zone_2_Block_5_Pipe_2,25.283445,55.290794,1
63.0,106.07,105.19,3.822,1733.7,2580,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,25.095765,55.172473,0
66.3,103.46,91.16,3.3028,2157.26,9367,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.092804,55.166487,0
50.08,86.85,99.74,3.5234,2147.84,2634,Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.199158,55.270713,0
69.52,88.38,100.03,3.4786,1841.0,5855,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.282422,55.296936,0
67.26,75.11,98.69,3.4452,2038.7,1747,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.189904,55.272516,0
60.3,100.62,100.4,2.9871,1927.41,3518,Zone_2,Block_2,Pipe_5,Zone_2_Block_2_Pipe_5,25.278452,55.300883,0
67.11,78.01,98.45,3.9575,1625.87,4369,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.196596,55.280047,0
74.89,82.53,96.38,3.2539,2145.35,4668,Zone_1,Block_5,Pipe_4,Zone_1_Block_5_Pipe_4,25.203418,55.273116,0
63.22,81.35,108.39,3.3919,2074.02,6036,Zone_1,Block_4,Pipe_3,Zone_1_Block_4_Pipe_3,25.205383,55.270356,0
59.65,89.4,84.91,2.9921,1975.44,5114,Zone_4,Block_1,Pipe_5,Zone_4_Block_1_Pipe_5,25.149266,55.228427,0
54.04,109.52,99.01,2.4171,1968.96,7922,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.209498,55.269194,0
52.06,75.43,96.37,3.1302,1990.55,6956,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.28224,55.29653,0
62.44,86.25,100.94,3.0785,1827.74,2013,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.189375,55.278393,0
58.27,88.86,105.93,3.6714,2254.29,1657,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.156412,55.232558,0
64.93,99.95,102.44,2.5138,2435.29,8779,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.195368,55.280703,0
71.46,107.72,96.06,2.9543,2103.39,8735,Zone_1,Block_1,Pipe_5,Zone_1_Block_1_Pipe_5,25.204659,55.275975,0
53.0,96.35,96.57,3.2939,2131.75,6167,Zone_2,Block_1,Pipe_1,Zone_2_Block_1_Pipe_1,25.277823,55.307724,1
51.11,77.38,104.72,3.4539,2292.51,7184,Zone_3,Block_5,Pipe_4,Zone_3_Block_5_Pipe_4,25.09169,55.159298,0
67.72,93.38,95.96,3.4292,2114.43,2289,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.097163,55.166876,0
60.98,90.28,98.66,2.794,1617.74,2365,Zone_3,Block_1,Pipe_5,Zone_3_Block_1_Pipe_5,25.092845,55.166653,0
50.36,65.83,99.07,3.72,2058.23,3495,Zone_2,Block_4,Pipe_1,Zone_2_Block_4_Pipe_1,25.284388,55.296935,0
61.92,81.16,105.92,2.3437,2084.79,2817,Zone_2,Block_2,Pipe_5,Zone_2_Block_2_Pipe_5,25.273612,55.29478,0
50.42,98.51,93.52,2.9337,2135.04,9573,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.18796,55.283813,1
57.83,84.7,101.99,2.7101,1942.4,9221,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.092526,55.171166,0
38.48,92.1,100.61,2.6998,2358.02,1047,Zone_2,Block_5,Pipe_2,Zone_2_Block_5_Pipe_2,25.278554,55.292767,1
86.21,68.98,103.8,3.4742,1617.65,6677,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.152777,55.229184,0
53.25,87.96,98.69,2.7202,1660.41,8172,Zone_5,Block_3,Pipe_3,Zone_5_Block_3_Pipe_3,25.197917,55.291758,0
58.79,79.92,101.59,2.4813,2413.0,6989,Zone_4,Block_3,Pipe_4,Zone_4_Block_3_Pipe_4,25.151109,55.219993,0
55.8,82.41,97.24,3.9625,1720.37,9896,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.273694,55.294517,0
74.81,84.77,102.63,3.4258,1664.56,2685,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.098184,55.159972,0
71.09,88.21,104.12,2.6434,1836.27,2095,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.280885,55.300862,0
52.9,89.15,95.7,3.4484,2290.41,4087,Zone_1,Block_4,Pipe_1,Zone_1_Block_4_Pipe_1,25.204012,55.269391,0
65.15,61.27,106.22,3.1859,2214.35,3859,Zone_4,Block_4,Pipe_5,Zone_4_Block_4_Pipe_5,25.15619,55.228916,0
56.94,86.14,104.67,3.13,2004.25,7763,Zone_2,Block_4,Pipe_3,Zone_2_Block_4_Pipe_3,25.276555,55.301428,0
60.07,52.0,99.52,2.9223,1920.75,4479,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.095106,55.172967,0
63.22,81.97,96.34,3.4958,1891.3,9447,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.274421,55.299549,0
55.08,92.51,102.82,2.5762,1719.63,6764,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.205452,55.269116,0
54.18,53.83,96.38,3.3056,2124.0,3019,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.199961,55.27006,0
74.66,79.13,107.72,3.3421,2663.98,8092,Zone_2,Block_3,Pipe_5,Zone_2_Block_3_Pipe_5,25.276227,55.300958,0
54.57,60.71,101.3,2.7673,2299.23,2321,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.275119,55.302971,0
56.26,92.16,101.54,1.8125,1667.08,3394,Zone_4,Block_5,Pipe_4,Zone_4_Block_5_Pipe_4,25.152738,55.229878,0
56.13,76.22,96.69,3.766,1567.5,8147,Zone_3,Block_2,Pipe_2,Zone_3_Block_2_Pipe_2,25.087013,55.161842,0
52.31,93.09,96.77,2.9917,1722.63,6175,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.282127,55.295176,1
71.66,84.76,89.15,3.412,1546.74,4569,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.185379,55.275889,0
59.01,90.18,93.85,3.7268,2154.77,2883,Zone_4,Block_3,Pipe_5,Zone_4_Block_3_Pipe_5,25.154258,55.230302,0
58.18,69.59,97.02,2.6586,2003.72,4411,Zone_3,Block_1,Pipe_3,Zone_3_Block_1_Pipe_3,25.094621,55.170282,0
55.22,76.19,98.15,2.8887,1525.35,4943,Zone_3,Block_2,Pipe_1,Zone_3_Block_2_Pipe_1,25.096404,55.161208,0
45.78,78.77,96.15,2.3459,2068.23,3014,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.190844,55.292244,0
41.33,80.2,99.01,3.6429,1928.14,7156,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.199889,55.276108,0
54.39,52.59,106.08,2.5505,2147.05,7352,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.281933,55.287042,0
59.63,80.63,89.55,2.3484,1354.96,4804,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.194437,55.281059,0
56.49,81.62,104.85,3.2027,1829.41,1745,Zone_5,Block_2,Pipe_4,Zone_5_Block_2_Pipe_4,25.191637,55.277455,0
54.48,75.49,104.97,3.9523,1948.02,6545,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.150003,55.233985,0
67.6,76.02,97.79,3.3104,1903.02,3952,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,25.095782,55.165821,0
58.64,93.47,95.86,2.5985,2505.75,2336,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.280781,55.294579,0
69.33,75.29,103.15,3.3489,2001.52,4700,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.148793,55.229215,0
54.04,65.03,95.84,3.4381,2062.26,4880,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.102737,55.165437,0
69.75,65.68,102.09,3.5954,1848.51,6543,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.281055,55.306762,0
42.69,84.22,102.19,4.411,1405.21,9547,Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.201539,55.273853,0
54.84,82.57,103.0,3.0689,1691.06,4572,Zone_2,Block_1,Pipe_4,Zone_2_Block_1_Pipe_4,25.277783,55.298081,0
43.87,101.78,100.18,4.0144,1961.25,8639,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.272813,55.284075,1
49.98,92.95,93.44,2.8543,1774.03,4683,Zone_1,Block_5,Pipe_5,Zone_1_Block_5_Pipe_5,25.204589,55.268669,1
57.8,94.19,97.32,3.3758,1704.85,5426,Zone_2,Block_4,Pipe_2,Zone_2_Block_4_Pipe_2,25.283424,55.299022,0
61.96,77.83,92.15,1.578,1761.37,8632,Zone_5,Block_4,Pipe_2,Zone_5_Block_4_Pipe_2,25.193837,55.291933,0
65.01,89.44,101.64,3.5748,2023.48,7979,Zone_2,Block_1,Pipe_5,Zone_2_Block_1_Pipe_5,25.277786,55.305148,0
54.9,80.4,91.77,3.6682,2341.57,9640,Zone_4,Block_4,Pipe_4,Zone_4_Block_4_Pipe_4,25.146603,55.228728,0
66.48,70.37,95.71,2.4473,1976.56,3548,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.088379,55.162368,0
54.66,88.9,108.34,2.7955,2167.34,1021,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.187577,55.283458,0
47.61,100.75,106.05,2.3976,2231.42,7243,Zone_4,Block_1,Pipe_3,Zone_4_Block_1_Pipe_3,25.143433,55.23167,1
57.45,73.03,104.19,3.2616,2026.57,8715,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.091661,55.166018,0
61.03,90.0,93.36,2.6723,2244.93,6705,Zone_4,Block_5,Pipe_2,Zone_4_Block_5_Pipe_2,25.146067,55.226426,0
50.52,83.17,106.94,2.0855,2094.18,9371,Zone_5,Block_1,Pipe_3,Zone_5_Block_1_Pipe_3,25.198024,55.293082,0
57.79,79.68,96.46,3.7665,1706.25,4324,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.095297,55.158674,0
75.28,71.2,99.7,2.3953,1655.75,8708,Zone_2,Block_1,Pipe_4,Zone_2_Block_1_Pipe_4,25.282165,55.299647,0
66.36,68.59,103.12,2.9568,2337.87,5289,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.274915,55.299861,0
58.19,87.9,92.59,4.1545,1525.69,8018,Zone_4,Block_5,Pipe_1,Zone_4_Block_5_Pipe_1,25.14478,55.219314,0
64.74,123.77,96.89,3.4465,1678.41,6407,Zone_5,Block_5,Pipe_4,Zone_5_Block_5_Pipe_4,25.191466,55.28791,0
52.68,86.91,96.66,2.9065,2076.07,8009,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.280186,55.294458,0
42.86,59.63,94.86,3.1737,1954.1,2969,Zone_1,Block_2,Pipe_2,Zone_1_Block_2_Pipe_2,25.214768,55.263956,0
58.58,50.99,97.68,2.5793,2506.63,9450,Zone_2,Block_4,Pipe_4,Zone_2_Block_4_Pipe_4,25.269489,55.29151,0
67.14,50.67,114.57,2.8705,2230.17,7422,Zone_3,Block_1,Pipe_4,Zone_3_Block_1_Pipe_4,25.103372,55.164012,0
60.6,65.87,105.55,2.5438,1906.23,5683,Zone_2,Block_5,Pipe_5,Zone_2_Block_5_Pipe_5,25.274582,55.303556,0
65.49,41.78,96.58,3.2308,2288.4,2871,Zone_4,Block_1,Pipe_5,Zone_4_Block_1_Pipe_5,25.144764,55.229257,0
80.48,81.21,93.52,3.0138,1712.18,8266,Zone_2,Block_4,Pipe_5,Zone_2_Block_4_Pipe_5,25.274114,55.293218,0
44.06,62.18,99.68,3.0634,1839.72,8854,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.157944,55.227979,0
61.57,84.8,99.45,2.3338,2244.11,4944,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.278452,55.304297,0
49.16,110.24,99.24,2.2605,2100.24,7841,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.193494,55.272216,1
66.09,74.85,115.55,2.6158,2193.49,6839,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.100536,55.161218,0
57.29,82.1,97.17,3.4602,1703.96,4331,Zone_3,Block_3,Pipe_3,Zone_3_Block_3_Pipe_3,25.095297,55.158674,0
61.97,92.55,100.18,3.6814,2094.19,1351,Zone_2,Block_2,Pipe_3,Zone_2_Block_2_Pipe_3,25.280567,55.291647,0
54.94,93.21,97.44,2.8422,2061.62,5066,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.208243,55.274136,0
42.33,76.13,96.62,2.4997,1986.31,9556,Zone_5,Block_2,Pipe_2,Zone_5_Block_2_Pipe_2,25.190369,55.287466,0
51.07,57.4,102.73,4.6292,1687.23,9970,Zone_3,Block_4,Pipe_3,Zone_3_Block_4_Pipe_3,25.092737,55.159806,0
63.31,71.45,106.42,3.0056,2202.96,9265,Zone_2,Block_3,Pipe_2,Zone_2_Block_3_Pipe_2,25.282456,55.297494,0
53.97,73.02,100.08,2.9979,2378.79,4911,Zone_1,Block_3,Pipe_3,Zone_1_Block_3_Pipe_3,25.206402,55.267686,0
62.65,83.84,102.25,2.9244,1526.31,4205,Zone_3,Block_2,Pipe_3,Zone_3_Block_2_Pipe_3,25.096839,55.168083,0
69.76,73.64,92.8,2.5313,1361.42,9250,Zone_2,Block_3,Pipe_3,Zone_2_Block_3_Pipe_3,25.272643,55.293816,0
48.55,87.3,104.44,4.019,1966.7,9547,Zone_2,Block_5,Pipe_3,Zone_2_Block_5_Pipe_3,25.277486,55.297209,1
64.96,66.91,98.09,2.9452,2036.47,7567,Zone_5,Block_2,Pipe_3,Zone_5_Block_2_Pipe_3,25.192719,55.294044,0
62.04,75.68,94.57,2.3691,1642.32,1797,Zone_3,Block_5,Pipe_4,Zone_3_Block_5_Pipe_4,25.093862,55.168483,0
63.65,94.36,99.67,3.1556,2194.83,3182,Zone_3,Block_5,Pipe_2,Zone_3_Block_5_Pipe_2,25.094339,55.166969,0
47.9,100.88,96.02,2.8596,1294.65,7471,Zone_1,Block_1,Pipe_3,Zone_1_Block_1_Pipe_3,25.203887,55.271409,1
59.51,99.52,95.45,3.1939,1818.3,4877,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.194977,55.291271,0
51.03,100.28,98.84,2.9407,2308.17,1497,Zone_4,Block_2,Pipe_1,Zone_4_Block_2_Pipe_1,25.157731,55.242017,1
60.89,59.42,101.47,3.4536,2430.33,8316,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.280233,55.289451,0
62.64,65.66,92.41,3.0298,1950.01,8005,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.279224,55.29959,0
73.35,84.22,106.25,2.7467,1838.37,6343,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.275308,55.298618,0
63.37,86.81,92.39,2.9903,1868.64,7259,Zone_2,Block_3,Pipe_4,Zone_2_Block_3_Pipe_4,25.272154,55.294203,0
59.0,61.56,108.15,3.6695,2324.34,7940,Zone_5,Block_3,Pipe_5,Zone_5_Block_3_Pipe_5,25.196657,55.288309,0
41.39,74.61,101.27,3.1592,2119.29,1796,Zone_2,Block_3,Pipe_1,Zone_2_Block_3_Pipe_1,25.276945,55.297673,0
46.01,88.52,96.77,3.054,1263.38,1512,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.197963,55.281354,0
59.0,79.76,106.27,3.637,1914.45,4145,Zone_5,Block_5,Pipe_1,Zone_5_Block_5_Pipe_1,25.194031,55.283237,0
54.65,67.44,99.61,3.0552,2609.16,7277,Zone_4,Block_3,Pipe_2,Zone_4_Block_3_Pipe_2,25.140864,55.232876,0
40.31,99.04,95.79,2.173,1826.07,8843,Zone_2,Block_2,Pipe_2,Zone_2_Block_2_Pipe_2,25.285052,55.296113,1
76.44,56.94,101.69,2.7751,2260.84,8052,Zone_3,Block_1,Pipe_1,Zone_3_Block_1_Pipe_1,25.105698,55.162413,0
73.6,75.17,106.6,4.0886,1846.79,1591,Zone_4,Block_3,Pipe_1,Zone_4_Block_3_Pipe_1,25.147202,55.23316,0
49.48,95.59,90.74,4.3533,2324.49,5764,Zone_2,Block_3,Pipe_5,Zone_2_Block_3_Pipe_5,25.283455,55.288294,1
55.48,84.44,106.4,2.9828,1636.19,7747,Zone_1,Block_3,Pipe_5,Zone_1_Block_3_Pipe_5,25.204895,55.264123,0
58.89,83.96,97.1,3.6388,1635.79,7496,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.213063,55.264677,0
51.49,90.05,99.56,3.0848,2351.78,5351,Zone_2,Block_2,Pipe_4,Zone_2_Block_2_Pipe_4,25.277808,55.300939,0
73.18,65.8,97.53,2.5283,1612.16,6980,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.208876,55.269052,0
52.39,81.69,90.2,3.1389,2006.45,5596,Zone_1,Block_5,Pipe_1,Zone_1_Block_5_Pipe_1,25.210338,55.266526,0
65.25,66.16,98.07,2.9836,1628.02,9853,Zone_3,Block_4,Pipe_1,Zone_3_Block_4_Pipe_1,25.095763,55.159147,0
64.4,77.76,104.25,2.5742,1570.64,5971,Zone_1,Block_5,Pipe_3,Zone_1_Block_5_Pipe_3,25.212705,55.274757,0
45.25,58.23,100.16,2.3362,1952.75,4745,Zone_5,Block_4,Pipe_1,Zone_5_Block_4_Pipe_1,25.18414,55.280983,0
71.88,84.82,95.57,3.4499,2198.4,3967,Zone_1,Block_3,Pipe_1,Zone_1_Block_3_Pipe_1,25.209808,55.274681,0
65.79,79.3,105.02,4.0318,2252.01,5018,Zone_2,Block_1,Pipe_2,Zone_2_Block_1_Pipe_2,25.271296,55.296122,0
59.55,86.92,106.77,3.4728,2094.93,3735,Zone_3,Block_3,Pipe_5,Zone_3_Block_3_Pipe_5,25.092136,55.163078,0
62.96,79.06,95.78,3.1009,1453.74,7392,Zone_5,Block_5,Pipe_4,Zone_5_Block_5_Pipe_4,25.197084,55.277422,0
55.98,89.1,96.43,2.7609,1965.48,1554,Zone_2,Block_2,Pipe_4,Zone_2_Block_2_Pipe_4,25.275666,55.285554,0
68.69,89.12,96.4,2.4232,1864.05,9809,Zone_5,Block_5,Pipe_5,Zone_5_Block_5_Pipe_5,25.197608,55.280873,0
47.68,46.92,109.06,3.0364,1320.93,3616,Zone_5,Block_5,Pipe_4,Zone_5_Block_5_Pipe_4,25.193803,55.28117,0
68.6,70.59,99.32,2.6618,1697.3,5757,Zone_3,Block_3,Pipe_2,Zone_3_Block_3_Pipe_2,25.103038,55.156509,0
73.61,96.48,106.11,4.0185,1515.5,6131,Zone_4,Block_5,Pipe_4,Zone_4_Block_5_Pipe_4,25.148612,55.22482,0
70.44,57.49,101.21,3.546,1882.77,8885,Zone_2,Block_1,Pipe_5,Zone_2_Block_1_Pipe_5,25.272392,55.29475,0
47.28,89.82,105.19,3.2711,2080.8,1209,Zone_3,Block_5,Pipe_4,Zone_3_Block_5_Pipe_4,25.087546,55.163771,0
50.18,65.09,106.08,3.9149,1675.02,3179,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.272427,55.29277,0
49.49,75.67,105.8,3.2579,2695.27,5297,Zone_5,Block_4,Pipe_4,Zone_5_Block_4_Pipe_4,25.189383,55.281293,0
71.36,63.82,102.01,2.7645,2009.53,7407,Zone_3,Block_3,Pipe_1,Zone_3_Block_3_Pipe_1,25.096242,55.165403,0
49.14,69.44,105.14,2.6193,2058.09,1156,Zone_1,Block_4,Pipe_4,Zone_1_Block_4_Pipe_4,25.205668,55.265838,0
66.96,59.37,98.17,4.3323,1815.68,5806,Zone_4,Block_3,Pipe_4,Zone_4_Block_3_Pipe_4,25.14347,55.227049,0
62.4,93.02,109.34,2.3578,1828.01,6867,Zone_5,Block_4,Pipe_3,Zone_5_Block_4_Pipe_3,25.19704,55.28412,0
83.2,72.61,95.72,2.4091,1584.85,6331,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.140184,55.234024,0
48.93,68.48,99.66,3.8769,2320.93,6687,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,25.092868,55.171686,0
64.89,86.51,95.33,3.3153,2017.6,3285,Zone_3,Block_5,Pipe_3,Zone_3_Block_5_Pipe_3,25.097111,55.156278,0
64.91,87.58,101.86,2.8981,2534.97,5450,Zone_1,Block_2,Pipe_3,Zone_1_Block_2_Pipe_3,25.214353,55.271567,0
67.58,83.74,105.79,2.6965,1956.96,6851,Zone_5,Block_5,Pipe_3,Zone_5_Block_5_Pipe_3,25.190405,55.287571,0
65.04,81.43,108.78,3.0255,2073.51,2397,Zone_2,Block_5,Pipe_1,Zone_2_Block_5_Pipe_1,25.283607,55.290163,0
68.35,78.13,102.18,3.1201,2333.56,5589,Zone_3,Block_2,Pipe_4,Zone_3_Block_2_Pipe_4,25.091207,55.170107,0
47.1,60.9,99.54,2.3828,2096.74,3835,Zone_1,Block_5,Pipe_2,Zone_1_Block_5_Pipe_2,25.202036,55.267919,0
51.48,67.77,107.56,2.0863,2420.05,3282,Zone_1,Block_3,Pipe_5,Zone_1_Block_3_Pipe_5,25.205943,55.275279,0
63.26,74.0,106.89,2.9311,1384.96,2775,Zone_3,Block_3,Pipe_4,Zone_3_Block_3_Pipe_4,25.100127,55.15951,0
59.36,84.15,100.89,3.5072,1724.76,7808,Zone_5,Block_3,Pipe_2,Zone_5_Block_3_Pipe_2,25.189966,55.289652,0
53.46,106.37,104.2,3.3523,1999.58,6308,Zone_4,Block_4,Pipe_3,Zone_4_Block_4_Pipe_3,25.151506,55.22374,1
59.48,95.31,99.16,2.5138,1777.93,3048,Zone_5,Block_2,Pipe_5,Zone_5_Block_2_Pipe_5,25.197218,55.281701,0
64.09,75.96,96.51,2.2691,1586.15,3270,Zone_5,Block_3,Pipe_4,Zone_5_Block_3_Pipe_4,25.194775,55.284636,0
60.1,96.52,99.23,3.0872,2601.83,5067,Zone_5,Block_5,Pipe_2,Zone_5_Block_5_Pipe_2,25.191264,55.273516,0
50.02,72.28,99.61,2.4957,2203.06,4423,Zone_2,Block_4,Pipe_4,Zone_2_Block_4_Pipe_4,25.278281,55.29215,0
42.31,68.26,94.65,3.3123,1852.27,1761,Zone_4,Block_5,Pipe_5,Zone_4_Block_5_Pipe_5,25.150935,55.229297,0
37.63,49.37,100.15,2.587,1954.02,2369,Zone_5,Block_2,Pipe_1,Zone_5_Block_2_Pipe_1,25.18092,55.284928,0
67.31,65.27,108.78,2.8461,2108.82,4730,Zone_4,Block_2,Pipe_4,Zone_4_Block_2_Pipe_4,25.14629,55.22043,0
59.05,76.48,96.0,3.1005,2066.61,2354,Zone_3,Block_2,Pipe_5,Zone_3_Block_2_Pipe_5,25.097815,55.17139,0
62.42,80.13,93.42,3.4624,1824.13,2259,Zone_4,Block_5,Pipe_4,Zone_4_Block_5_Pipe_4,25.153063,55.235324,0
43.3,79.15,106.01,2.777,2260.56,5235,Zone_5,Block_1,Pipe_4,Zone_5_Block_1_Pipe_4,25.197292,55.279687,0
